道具id,奖牌,类型id,称号,最大堆叠数,3d资源id,2d图标id,职业,1:初始绑定， 0：初始不绑定 (绑定代表不可交易),是否死亡保护（不会掉掉落）,是否可回收给系统商店,卖出价钱,品阶颜色(0, 1，3，5，7 对应 白绿蓝紫金),是否跟踪,所在包裹分类（2为道具，3为宝石，4为交易物，6为装备，7为宝物，9为装备碎片，10为幻兽碎片,排序权重， 权重越大，越排靠前,是否可直接使用,是否可批量使用,道具使用角色等级,功效类型,功效值1,功效值2,时限性道具BUFFER ID串,消耗类型(0为实时性，1为时效性。平台接口需要),有效时长（分钟为单位，无过期时间填0）,该碎片合成后的装备ID,幻兽宝物碎片抢夺玩家概率,幻兽宝物碎片抢夺机器人概率,对应的宝物道具ID,碎片可合成的幻兽ID,碎片可合成的女神id,合成需要的碎片数量,宝物碎片排位编号,宝箱随机概率,点击后链接到其他的界面的id,角色最大使用等级,是否获得的时候自动使用,随机宝物刷出此道具时，是否需要广播,是否需要广播的随机道具(宝箱用）
id__kn,title__s,equip_sort_id,intro__s,stack_num,res_id,pic_id,prof,is_bind,is_protect,is_recycle,sale_price,quality,need_trace,package_type,rank_weight,is_use,is_use_batch,ch_level,function_type,function_value1,function_value2__t,buffer_ids,use_type,useful_time,chip_mix_eid,baowu_chip_rob_player_proba,baowu_chip_rob_robot_proba,baowu_equip_id,pet_base_id,goddess_base_id,need_chip_num,baowu_chip_orderby,random_param__t,open_function_id,ch_level_max,is_use_when_get,is_bc_opened,is_bc_gift
25051012,无名法器碎片2,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010114,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,100000,75000,10350001,,,,2,,,999999999,,,,,
25051013,无名法器碎片3,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010114,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,100000,75000,10350001,,,,3,,,999999999,,,,,
25053011,万灵法器碎片1,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010115,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10350002,,,,1,"{fbbx=442,bwbx=792}",,999999999,,,,,
25053012,万灵法器碎片2,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010115,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10350002,,,,2,"{fbbx=442,bwbx=792}",,999999999,,,,,
25053013,万灵法器碎片3,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010115,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10350002,,,,3,"{fbbx=442,bwbx=792}",,999999999,,,,,
25053014,万灵法器碎片4,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010115,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10350002,,,,4,"{fbbx=442,bwbx=792}",,999999999,,,,,
25055011,圣灵法器碎片1,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010122,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10350003,,,,1,"{fbbx=273,bwbx=87}",,999999999,,,,,
25055012,圣灵法器碎片2,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010122,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10350003,,,,2,"{fbbx=273,bwbx=87}",,999999999,,,,,
25055013,圣灵法器碎片3,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010122,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10350003,,,,3,"{fbbx=273,bwbx=87}",,999999999,,,,,
25055014,圣灵法器碎片4,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010122,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10350003,,,,4,"{fbbx=273,bwbx=87}",,999999999,,,,,
25055015,圣灵法器碎片5,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010122,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10350003,,,,5,"{fbbx=273,bwbx=87}",,999999999,,,,,
25057011,天灵法器碎片1,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010144,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10350008,,,,1,"{fbbx=17,bwbx=34}",,999999999,,1,,,
25057012,天灵法器碎片2,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010144,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10350008,,,,2,"{fbbx=17,bwbx=34}",,999999999,,1,,,
25057013,天灵法器碎片3,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010144,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10350008,,,,3,"{fbbx=17,bwbx=34}",,999999999,,1,,,
25057014,天灵法器碎片4,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010144,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10350008,,,,4,"{fbbx=17,bwbx=34}",,999999999,,1,,,
25057015,天灵法器碎片5,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010144,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10350008,,,,5,"{fbbx=17,bwbx=34}",,999999999,,1,,,
25057016,天灵法器碎片6,2505,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010144,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10350008,,,,6,"{fbbx=17,bwbx=34}",,999999999,,1,,,
25055021,诸神黄昏碎片1,2505,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010128,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350004,,,,1,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055022,诸神黄昏碎片2,2505,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010128,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350004,,,,2,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055023,诸神黄昏碎片3,2505,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010128,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350004,,,,3,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055024,诸神黄昏碎片4,2505,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010128,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350004,,,,4,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055025,诸神黄昏碎片5,2505,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010128,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350004,,,,5,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055026,诸神黄昏碎片6,2505,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010128,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350004,,,,6,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055031,焚城烈焰碎片1,2505,召唤师型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010129,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350005,,,,1,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055032,焚城烈焰碎片2,2505,召唤师型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010129,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350005,,,,2,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055033,焚城烈焰碎片3,2505,召唤师型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010129,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350005,,,,3,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055034,焚城烈焰碎片4,2505,召唤师型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010129,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350005,,,,4,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055035,焚城烈焰碎片5,2505,召唤师型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010129,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350005,,,,5,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055036,焚城烈焰碎片6,2505,召唤师型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010129,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350005,,,,6,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055041,烈焰神灯碎片1,2505,战士型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010130,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350006,,,,1,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055042,烈焰神灯碎片2,2505,战士型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010130,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350006,,,,2,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055043,烈焰神灯碎片3,2505,战士型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010130,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350006,,,,3,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055044,烈焰神灯碎片4,2505,战士型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010130,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350006,,,,4,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055045,烈焰神灯碎片5,2505,战士型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010130,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350006,,,,5,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055046,烈焰神灯碎片6,2505,战士型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010130,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350006,,,,6,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055051,祈愿灯神碎片1,2505,生命型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010131,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350007,,,,1,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055052,祈愿灯神碎片2,2505,生命型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010131,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350007,,,,2,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055053,祈愿灯神碎片3,2505,生命型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010131,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350007,,,,3,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055054,祈愿灯神碎片4,2505,生命型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010131,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350007,,,,4,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25055055,祈愿灯神碎片5,2505,生命型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010131,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350007,,,,5,"{fbbx=1,bwbx=3}",,999999999,,1,,,
25055056,祈愿灯神碎片6,2505,生命型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010131,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,1600,10350007,,,,6,"{fbbx=1,bwbx=2}",,999999999,,1,,,
25059001,恶魔钥匙碎片1,2505,血族型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010118,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350009,,,,1,,,999999999,,1,,,
25059002,恶魔钥匙碎片2,2505,血族型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010118,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350009,,,,2,,,999999999,,1,,,
25059003,恶魔钥匙碎片3,2505,血族型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010118,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350009,,,,3,,,999999999,,1,,,
25059004,恶魔钥匙碎片4,2505,血族型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010118,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350009,,,,4,,,999999999,,1,,,
25059005,恶魔钥匙碎片5,2505,血族型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010118,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350009,,,,5,,,999999999,,1,,,
25059006,恶魔钥匙碎片6,2505,血族型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010118,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350009,,,,6,,,999999999,,1,,,
25059011,魔笛潘恩碎片1,2505,召唤师型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010120,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350010,,,,1,,,999999999,,1,,,
25059012,魔笛潘恩碎片2,2505,召唤师型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010120,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350010,,,,2,,,999999999,,1,,,
25059013,魔笛潘恩碎片3,2505,召唤师型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010120,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350010,,,,3,,,999999999,,1,,,
25059014,魔笛潘恩碎片4,2505,召唤师型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010120,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350010,,,,4,,,999999999,,1,,,
25059015,魔笛潘恩碎片5,2505,召唤师型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010120,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350010,,,,5,,,999999999,,1,,,
25059016,魔笛潘恩碎片6,2505,召唤师型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010120,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350010,,,,6,,,999999999,,1,,,
25059021,仙琴希林碎片1,2505,战士型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010121,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350011,,,,1,,,999999999,,1,,,
25059022,仙琴希林碎片2,2505,战士型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010121,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350011,,,,2,,,999999999,,1,,,
25059023,仙琴希林碎片3,2505,战士型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010121,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350011,,,,3,,,999999999,,1,,,
25059024,仙琴希林碎片4,2505,战士型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010121,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350011,,,,4,,,999999999,,1,,,
25059025,仙琴希林碎片5,2505,战士型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010121,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350011,,,,5,,,999999999,,1,,,
25059026,仙琴希林碎片6,2505,战士型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010121,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350011,,,,6,,,999999999,,1,,,
25059031,天界花园碎片1,2505,生命型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010123,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350012,,,,1,,,999999999,,1,,,
25059032,天界花园碎片2,2505,生命型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010123,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350012,,,,2,,,999999999,,1,,,
25059033,天界花园碎片3,2505,生命型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010123,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350012,,,,3,,,999999999,,1,,,
25059034,天界花园碎片4,2505,生命型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010123,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350012,,,,4,,,999999999,,1,,,
25059035,天界花园碎片5,2505,生命型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010123,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350012,,,,5,,,999999999,,1,,,
25059036,天界花园碎片6,2505,生命型金色幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010123,0,1,0,0,0,9,1,0,0,0,0,0,0,0,,0,0,0,0,47500,1520,10350012,,,,6,,,999999999,,1,,,
25061011,无名圣物碎片1,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010132,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,100000,75000,10360001,,,,1,,,999999999,,,,,
25061012,无名圣物碎片2,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010132,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,100000,75000,10360001,,,,2,,,999999999,,,,,
25061013,无名圣物碎片3,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010132,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,100000,75000,10360001,,,,3,,,999999999,,,,,
25063011,万灵圣物碎片1,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010133,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10360002,,,,1,"{fbbx=990,bwbx=1250}",,999999999,,,,,
25063012,万灵圣物碎片2,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010133,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10360002,,,,2,"{fbbx=990,bwbx=1250}",,999999999,,,,,
25063013,万灵圣物碎片3,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010133,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10360002,,,,3,"{fbbx=990,bwbx=1250}",,999999999,,,,,
25063014,万灵圣物碎片4,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010133,0,1,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,90000,50000,10360002,,,,4,"{fbbx=990,bwbx=1250}",,999999999,,,,,
25065011,圣灵圣物碎片1,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010119,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10360003,,,,1,"{fbbx=627,bwbx=137}",,999999999,,,,,
25065012,圣灵圣物碎片2,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010119,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10360003,,,,2,"{fbbx=627,bwbx=137}",,999999999,,,,,
25065013,圣灵圣物碎片3,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010119,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10360003,,,,3,"{fbbx=627,bwbx=137}",,999999999,,,,,
25065014,圣灵圣物碎片4,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010119,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10360003,,,,4,"{fbbx=627,bwbx=137}",,999999999,,,,,
25065015,圣灵圣物碎片5,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010119,0,1,0,0,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,80000,25000,10360003,,,,5,"{fbbx=627,bwbx=137}",,999999999,,,,,
25067011,天灵圣物碎片1,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010126,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10360008,,,,1,"{fbbx=27,bwbx=54}",,999999999,,1,,,
25067012,天灵圣物碎片2,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010126,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10360008,,,,2,"{fbbx=27,bwbx=54}",,999999999,,1,,,
25067013,天灵圣物碎片3,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010126,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10360008,,,,3,"{fbbx=27,bwbx=54}",,999999999,,1,,,
25067014,天灵圣物碎片4,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010126,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10360008,,,,4,"{fbbx=27,bwbx=54}",,999999999,,1,,,
25067015,天灵圣物碎片5,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010126,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10360008,,,,5,"{fbbx=27,bwbx=54}",,999999999,,1,,,
25067016,天灵圣物碎片6,2506,可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010126,0,1,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,70000,10000,10360008,,,,6,"{fbbx=27,bwbx=54}",,999999999,,1,,,
25065021,终末之冬碎片1,2506,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010146,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,2000,10360004,,,,1,"{fbbx=2,bwbx=4}",,999999999,,1,,,
25065022,终末之冬碎片2,2506,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010146,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,2000,10360004,,,,2,"{fbbx=2,bwbx=4}",,999999999,,1,,,
25065023,终末之冬碎片3,2506,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010146,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,2000,10360004,,,,3,"{fbbx=2,bwbx=4}",,999999999,,1,,,
25065024,终末之冬碎片4,2506,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010146,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,2000,10360004,,,,4,"{fbbx=2,bwbx=4}",,999999999,,1,,,
25065025,终末之冬碎片5,2506,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010146,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,2000,10360004,,,,5,"{fbbx=2,bwbx=4}",,999999999,,1,,,
25065026,终末之冬碎片6,2506,血族型幻兽缘分宝物碎片，可在夺宝中集齐其他碎片合成宝物，幻兽装备后可增加战力,999999999,0,21010146,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,50000,2000,10360004,,,,6,"{fbbx=2,bwbx=4}",,999999999,,1,,,
